Name,Price,Spread,RollLong,RollShort,PIP,PIPCost,MarginCost,MarketOpen-Closing TimeOfDay,MinimumVolume,Commission,DukasSymbol,Leverage,Lotsize,Base,Quote,Country,Group,Description
UKGILT.TR_GBP,92.818,0.045,0,0,0.01,0,0,unknown,10,0,UKGILTTRGBP,30,1,UKGILT.TR,GBP, GB, BONDS, UK Long Gilt
USTBOND.TR_USD,114.772,0.046,0,0,0.01,0,0,unknown,10,0,USTBONDTRUSD,30,1,USTBOND.TR,USD, US, BONDS, US T-Bond
BUND.TR_EUR,134.058,0.023,0,0,0.01,0,0,unknown,10,0,BUNDTREUR,30,1,BUND.TR,EUR, DE, BONDS, Euro Bund
BRENT.CMD_USD,72.825,0.09,0,0,0.01,0,0,unknown,1,0,BRENTCMDUSD,30,100,BRENT.CMD,USD, US, COM_SPOT, Brent Crude Oil
LIGHT.CMD_USD,69.425,0.09,0,0,0.01,0,0,unknown,1,0,LIGHTCMDUSD,30,100,LIGHT.CMD,USD, US, COM_SPOT, Light Sweet Crude Oil
DIESEL.CMD_USD,682.932,0.642,0,0,0.01,0,0,unknown,1,0,DIESELCMDUSD,30,4,DIESEL.CMD,USD, US, COM_SPOT, Gasoil
SUGAR.CMD_USD,510.26,0.783,0,0,0.01,0,0,unknown,10,0,SUGARCMDUSD,30,1,SUGAR.CMD,USD, US, COM_SPOT, Sugar White
COCOA.CMD_USD,12620.686,8.69,0,0,0.01,0,0,unknown,1,0,COCOACMDUSD,30,1,COCOA.CMD,USD, US, COM_SPOT, US Cocoa
COPPER.CMD_USD,4.0869,0.0046,0,0,0.001,0,0,unknown,20,0,COPPERCMDUSD,30,100,COPPER.CMD,USD, US, COM_SPOT, High Grade Copper
GAS.CMD_USD,3.4027,0.0103,0,0,0.001,0,0,unknown,10,0,GASCMDUSD,10,100,GAS.CMD,USD, US, COM_SPOT, Natural Gas
OJUICE.CMD_USX,532.576,1.919,0,0,0.01,0,0,unknown,300,0,OJUICECMDUSX,30,1,OJUICE.CMD,USX, US, COM_SPOT, Orange Juice
COTTON.CMD_USX,68.021,0.199,0,0,0.01,0,0,unknown,600,0,COTTONCMDUSX,30,1,COTTON.CMD,USX, US, COM_SPOT, Cotton
XPT.CMD_USD,920.867,2.666,0,0,0.01,0,0,unknown,1,0,XPTCMDUSD,10,1,XPT.CMD,USD, US, COM_SPOT, Platinum
SOYBEAN.CMD_USX,950.754,1.752,0,0,0.01,0,0,unknown,400,0,SOYBEANCMDUSX,30,1,SOYBEAN.CMD,USX, US, COM_SPOT, Soybean
COFFEE.CMD_USX,334.11,0.386,0,0,0.01,0,0,unknown,500,0,COFFEECMDUSX,30,1,COFFEE.CMD,USX, US, COM_SPOT, Coffee Arabica
XPD.CMD_USD,904.397,2.206,0,0,0.01,0,0,unknown,1,0,XPDCMDUSD,10,1,XPD.CMD,USD, US, COM_SPOT, Palladium
BTC_USD,100923,75.7,0,0,1,0,0,unknown,0.01,0,BTCUSD,5,1,BTC,USD, US, CRYPTO_CURR, Bitcoin vs US Dollar
ETH_USD,3686.7,7.9,0,0,1,0,0,unknown,1,0,ETHUSD,5,1,ETH,USD, US, CRYPTO_CURR, Ether vs US Dollar
YFI_USD,9169.3,464.4,0,0,1,0,0,unknown,0.01,0,YFIUSD,1,1,YFI,USD, US, CRYPTO_CURR, Yearn Finance vs US Dollar
AVE_USD,347.2,3.23,0,0,0.01,0,0,unknown,0.1,0,AVEUSD,1,1,AVE,USD, US, CRYPTO_CURR, Aave vs US Dollar
CMP_USD,89.57,4.98,0,0,0.1,0,0,unknown,0.1,0,CMPUSD,1,1,CMP,USD, US, CRYPTO_CURR, Compound vs US Dollar
ADA_USD,0.968,0.03,0,0,0.01,0,0,unknown,115,0,ADAUSD,1,1,ADA,USD, US, CRYPTO_CURR, Cardano vs US Dollar
MKR_USD,1674.67,15.7,0,0,0.1,0,0,unknown,0.05,0,MKRUSD,1,1,MKR,USD, US, CRYPTO_CURR, Maker vs US Dollar
BAT_USD,0.23295,0.01983,0,0,0.0001,0,0,unknown,100,0,BATUSD,1,1,BAT,USD, US, CRYPTO_CURR, Basic Attnetion Token vs US Dollar
BCH_USD,486.5,2.3,0,0,1,0,0,unknown,1,0,BCHUSD,5,1,BCH,USD, US, CRYPTO_CURR, Bitcoin Cash vs US Dollar
EOS_USD,0.8994,0.049,0,0,0.001,0,0,unknown,1000,0,EOSUSD,5,1,EOS,USD, US, CRYPTO_CURR, EOS vs US Dollar
TRX_USD,0.26145,0.00076,0,0,0.0001,0,0,unknown,2500,0,TRXUSD,1,1,TRX,USD, US, CRYPTO_CURR, TRON vs US Dollar
XLM_USD,0.40205,0.00111,0,0,0.0001,0,0,unknown,2500,0,XLMUSD,5,1,XLM,USD, US, CRYPTO_CURR, XLM - Stellar vs US Dollar
LNK_USD,25.473,0.321,0,0,0.01,0,0,unknown,4,0,LNKUSD,1,1,LNK,USD, US, CRYPTO_CURR, Chainlink vs US Dollar
MAT_USD,0.506,0.035,0,0,0.01,0,0,unknown,100,0,MATUSD,1,1,MAT,USD, US, CRYPTO_CURR, Polygon vs US Dollar
DSH_USD,38.427,1.556,0,0,0.01,0,0,unknown,1,0,DSHUSD,1,1,DSH,USD, US, CRYPTO_CURR, Dashcoin vs US Dollar
UNI_USD,14.881,0.237,0,0,0.01,0,0,unknown,5,0,UNIUSD,1,1,UNI,USD, US, CRYPTO_CURR, Uniswap vs US Dollar
LTC_USD,109.9,1.9,0,0,1,0,0,unknown,10,0,LTCUSD,5,1,LTC,USD, US, CRYPTO_CURR, Litecoin vs US Dollar
SPY.US_USD,586.177,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,SPYUSUSD,10,1,SPY.US,USD, US, ETF, SPDR S&P 500 ETF
EEM.US_USD,41.926,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,EEMUSUSD,10,1,EEM.US,USD, US, ETF, iShares MSCI Emerging Markets ETF
IWM.US_USD,220.766,0.048,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IWMUSUSD,10,1,IWM.US,USD, US, ETF, iShares Russell 2000 ETF
JNK.US_USD,95.416,0.028,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,JNKUSUSD,10,1,JNK.US,USD, US, ETF, SPDR Barclays Capital High Yield Bond ETF
TLT.US_USD,89.156,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,TLTUSUSD,10,1,TLT.US,USD, US, ETF, iShares 20+ Year Treasury Bond ETF
XLF.US_USD,47.596,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XLFUSUSD,10,1,XLF.US,USD, US, ETF, Financial Select Sector SPDR Fund
XLI.US_USD,132.367,0.026,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XLIUSUSD,10,1,XLI.US,USD, US, ETF, Industrial Select Sector SPDR Fund
XLP.US_USD,80.207,0.026,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XLPUSUSD,10,1,XLP.US,USD, US, ETF, Consumer Staples Select Sector SPDR Fund
VXX.US_USD,51.717,0.086,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,VXXUSUSD,10,1,VXX.US,USD, US, ETF, iPath S&P 500 VIX B SERIES CFD
EWZ.US_USD,22.397,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,EWZUSUSD,10,1,EWZ.US,USD, US, ETF, iShares MSCI Brazil Capped isin
DIA.US_USD,424.087,0.086,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,DIAUSUSD,10,1,DIA.US,USD, US, ETF, SPDR Dow Jones Industrial Average ETF
IVW.US_USD,101.468,0.034,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IVWUSUSD,10,1,IVW.US,USD, US, ETF, iShares S&P 500 Growth ETF
IBB.US_USD,132.186,0.138,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IBBUSUSD,10,1,IBB.US,USD, US, ETF, iShares Nasdaq Biotechnology ETF
XLV.US_USD,137.267,0.006,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XLVUSUSD,10,1,XLV.US,USD, US, ETF, Health Care Select Sector SPDR Fund
SLV.US_USD,26.837,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,SLVUSUSD,10,1,SLV.US,USD, US, ETF, iShares Silver Trust ETF
2822.HK_HKD,13.168,0.024,0,0,0.01,0,0,unknown,1,0,2822HKHKD,10,1,2822.HK,HKD, HK, ETF, 2822 CSOP FTSE China A50 ETF
IYR.US_USD,92.176,0.028,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IYRUSUSD,10,1,IYR.US,USD, US, ETF, iShares U.S. Real Estate ETF
EWW.US_USD,48.418,0.034,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,EWWUSUSD,10,1,EWW.US,USD, US, ETF, iShares MSCI Mexico Capped ETF
XLY.US_USD,228.527,0.216,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XLYUSUSD,10,1,XLY.US,USD, US, ETF, Consumer Discretionary Select Sector SPDR Fund
USO.US_USD,72.936,0.028,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,USOUSUSD,10,1,USO.US,USD, US, ETF, United States Oil
2828.HK_HKD,73.063,0.104,0,0,0.01,0,0,unknown,1,0,2828HKHKD,10,1,2828.HK,HKD, HK, ETF, Hang Seng H-Share Index ETF
IWF.US_USD,402.517,0.266,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IWFUSUSD,10,1,IWF.US,USD, US, ETF, iShares Russell 1000 Growth ETF
VGK.US_USD,64.347,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,VGKUSUSD,10,1,VGK.US,USD, US, ETF, Vanguard FTSE Europe ETF
IVE.US_USD,189.987,0.126,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IVEUSUSD,10,1,IVE.US,USD, US, ETF, iShares S&P 500 Value ETF
3188.HK_HKD,43.337,0.066,0,0,0.01,0,0,unknown,1,0,3188HKHKD,10,1,3188.HK,HKD, HK, ETF, ChinaAMC CSI 300 Index ETF
LVC.FR_EUR,35.693,0.029,0,0,0.01,0,0,unknown,1,0,LVCFREUR,10,1,LVC.FR,EUR, FR, ETF, Lyxor ETF Leverage CAC 40
TECDAXE.DE_EUR,30.987,0.031,0,0,0.01,0,0,unknown,1,0,TECDAXEDEEUR,10,1,TECDAXE.DE,EUR, DE, ETF, iShares TecDAX UCITS DE ETF
XLE.US_USD,84.138,0.014,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XLEUSUSD,10,1,XLE.US,USD, US, ETF, Energy Select Sector SPDR Fund
FXI.US_USD,29.996,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,FXIUSUSD,10,1,FXI.US,USD, US, ETF, iShares China Large-Cap ETF
GDXJ.US_USD,44.306,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,GDXJUSUSD,10,1,GDXJ.US,USD, US, ETF, VanEck Vectors Junior Gold Miners ETF
IEF.US_USD,92.666,0.008,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IEFUSUSD,10,1,IEF.US,USD, US, ETF, iShares 7-10 Year Treasury Bond ETF
GLD.US_USD,239.236,0.038,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,GLDUSUSD,10,1,GLD.US,USD, US, ETF, SPDR Gold Shares ETF
EWH.US_USD,16.437,0.006,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,EWHUSUSD,10,1,EWH.US,USD, US, ETF, iShares MSCI Hong Kong ETF
EZU.US_USD,47.086,0.008,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,EZUUSUSD,10,1,EZU.US,USD, US, ETF, iShares MSCI EMU ETF
IWD.US_USD,183.676,0.098,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IWDUSUSD,10,1,IWD.US,USD, US, ETF, iShares Russell 1000 Value ETF
EFA.US_USD,75.526,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,EFAUSUSD,10,1,EFA.US,USD, US, ETF, iShares MSCI EAFE ETF
LYXBNK.FR_EUR,34.066,0.062,0,0,0.01,0,0,unknown,1,0,LYXBNKFREUR,10,1,LYXBNK.FR,EUR, FR, ETF, Lyxor UCITS ETF STOXX EUROPE 600 Banks
DSB.FR_EUR,40.168,0.044,0,0,0.01,0,0,unknown,1,0,DSBFREUR,10,1,DSB.FR,EUR, FR, ETF, LYXOR ETF Daily X2 Short Bund
EMB.US_USD,89.306,0.008,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,EMBUSUSD,10,1,EMB.US,USD, US, ETF, iShares J.P. Morgan USD Emerging Markets Bond ETF
IJH.US_USD,62.057,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IJHUSUSD,10,1,IJH.US,USD, US, ETF, iShares Core S&P Mid-Cap ETF
XOP.US_USD,126.926,0.068,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XOPUSUSD,10,1,XOP.US,USD, US, ETF, SPDR S&P Oil & Gas Explor & Prodtn ETF
VEA.US_USD,48.416,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,VEAUSUSD,10,1,VEA.US,USD, US, ETF, Vanguard FTSE Developed Markets ETF
IJR.US_USD,115.487,0.036,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IJRUSUSD,10,1,IJR.US,USD, US, ETF, iShares Core S&P Small-Cap ETF
EWJ.US_USD,66.176,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,EWJUSUSD,10,1,EWJ.US,USD, US, ETF, iShares MSCI Japan ETF
2836.HK_HKD,40.488,0.324,0,0,0.01,0,0,unknown,1,0,2836HKHKD,10,1,2836.HK,HKD, HK, ETF, iShares Core S&P BSE SENSEX India ETF
DVY.US_USD,129.756,0.068,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,DVYUSUSD,10,1,DVY.US,USD, US, ETF, iShares Select Dividend ETF
QQQ.US_USD,516.356,0.098,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,QQQUSUSD,10,1,QQQ.US,USD, US, ETF, PowerShares QQQ ETF
XLU.US_USD,74.857,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XLUUSUSD,10,1,XLU.US,USD, US, ETF, Utilities Select Sector SPDR Fund
GDX.US_USD,34.517,0.026,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,GDXUSUSD,10,1,GDX.US,USD, US, ETF, VanEck Vectors Gold Miners ETF
VNQ.US_USD,89.216,0.028,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,VNQUSUSD,10,1,VNQ.US,USD, US, ETF, Vanguard REIT ETF
XLK.US_USD,232.176,0.048,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XLKUSUSD,10,1,XLK.US,USD, US, ETF, Technology Select Sector SPDR Fund
AUDJPY,96.254,0.035,0,0,0.01,0,0,unknown,1000,0,AUDJPY,100,100000,AUD,JPY, AU, FX_CROSS, Australian Dollar vs Yen
AUDCAD,0.8977,0.00107,0,0,0.0001,0,0,unknown,1000,0,AUDCAD,100,100000,AUD,CAD, AU, FX_CROSS, Australian Dollar vs Canadian Dollar
AUDCHF,0.55992,0.00074,0,0,0.0001,0,0,unknown,1000,0,AUDCHF,100,100000,AUD,CHF, AU, FX_CROSS, Australian Dollar vs Swiss Franc
AUDNZD,1.10516,0.00077,0,0,0.0001,0,0,unknown,1000,0,AUDNZD,100,100000,AUD,NZD, AU, FX_CROSS, Australian Dollar vs New Zealand Dollar
AUDSGD,0.84708,0.00102,0,0,0.0001,0,0,unknown,1000,0,AUDSGD,100,100000,AUD,SGD, AU, FX_CROSS, Australian Dollar vs Singapore Dollar
CADCHF,0.62346,0.00059,0,0,0.0001,0,0,unknown,1000,0,CADCHF,100,100000,CAD,CHF, CA, FX_CROSS, Canadian Dollar vs Swiss Franc
CADHKD,5.37782,0.00111,0,0,0.0001,0,0,unknown,1000,0,CADHKD,10,100000,CAD,HKD, CA, FX_CROSS, Canadian Dollar vs Hong Kong Dollar
CADJPY,107.154,0.047,0,0,0.01,0,0,unknown,1000,0,CADJPY,100,100000,CAD,JPY, CA, FX_CROSS, Canadian Dollar vs Yen
CHFJPY,171.783,0.062,0,0,0.01,0,0,unknown,1000,0,CHFJPY,100,100000,CHF,JPY, CH, FX_CROSS, Swiss Franc vs Yen
CHFSGD,1.51247,0.00053,0,0,0.0001,0,0,unknown,1000,0,CHFSGD,100,100000,CHF,SGD, CH, FX_CROSS, Swiss Franc vs Singapore Dollar
EURAUD,1.66427,0.00202,0,0,0.0001,0,0,unknown,1000,0,EURAUD,100,100000,EUR,AUD, DE, FX_CROSS, Euro vs Australian Dollar
EURCAD,1.49519,0.00126,0,0,0.0001,0,0,unknown,1000,0,EURCAD,100,100000,EUR,CAD, DE, FX_CROSS, Euro vs Canadian Dollar
EURCHF,0.93262,0.00075,0,0,0.0001,0,0,unknown,1000,0,EURCHF,100,100000,EUR,CHF, DE, FX_CROSS, Euro vs Swiss Franc
EURCZK,25.1155,0.026,0,0,0.001,0,0,unknown,1000,0,EURCZK,10,100000,EUR,CZK, DE, FX_CROSS, Euro vs Czech Koruna
EURDKK,7.46098,0.00076,0,0,0.0001,0,0,unknown,1000,0,EURDKK,10,100000,EUR,DKK, DE, FX_CROSS, Euro vs Danish Krone
EURGBP,0.82327,0.00038,0,0,0.0001,0,0,unknown,1000,0,EURGBP,100,100000,EUR,GBP, DE, FX_CROSS, Euro vs Pound Sterling
EURHKD,8.04405,0.00159,0,0,0.0001,0,0,unknown,1000,0,EURHKD,10,100000,EUR,HKD, DE, FX_CROSS, Euro vs Hong Kong Dollar
EURHUF,412.978,0.794,0,0,0.01,0,0,unknown,1000,0,EURHUF,10,100000,EUR,HUF, null, FX_CROSS, Euro vs Hungarian Forint
EURJPY,160.286,0.014,0,0,0.01,0,0,unknown,1000,0,EURJPY,100,100000,EUR,JPY, DE, FX_CROSS, Euro vs Yen
EURNOK,11.78366,0.01076,0,0,0.0001,0,0,unknown,1000,0,EURNOK,100,100000,EUR,NOK, DE, FX_CROSS, Euro vs Norwegian Krone
EURNZD,1.8407,0.00102,0,0,0.0001,0,0,unknown,1000,0,EURNZD,100,100000,EUR,NZD, DE, FX_CROSS, Euro vs New Zealand Dollar
EURPLN,4.2564,0.01548,0,0,0.0001,0,0,unknown,1000,0,EURPLN,30,100000,EUR,PLN, DE, FX_CROSS, Euro vs Zloty
EURSEK,11.51896,0.00742,0,0,0.0001,0,0,unknown,1000,0,EURSEK,100,100000,EUR,SEK, DE, FX_CROSS, Euro vs Swedish Krona
EURSGD,1.41111,0.00037,0,0,0.0001,0,0,unknown,1000,0,EURSGD,100,100000,EUR,SGD, DE, FX_CROSS, Euro vs Singapore Dollar
EURTRY,36.29969,0.02682,0,0,0.0001,0,0,unknown,1000,0,EURTRY,10,100000,EUR,TRY, DE, FX_CROSS, Euro vs Turkish Lira
GBPAUD,2.02119,0.00255,0,0,0.0001,0,0,unknown,1000,0,GBPAUD,100,100000,GBP,AUD, GB, FX_CROSS, Pound Sterling vs Australian Dollar
GBPCAD,1.81619,0.0009,0,0,0.0001,0,0,unknown,1000,0,GBPCAD,100,100000,GBP,CAD, GB, FX_CROSS, Pound Sterling vs Canadian Dollar
GBPCHF,1.13279,0.00059,0,0,0.0001,0,0,unknown,1000,0,GBPCHF,100,100000,GBP,CHF, GB, FX_CROSS, Pound Sterling vs Swiss Franc
GBPJPY,194.654,0.056,0,0,0.01,0,0,unknown,1000,0,GBPJPY,100,100000,GBP,JPY, GB, FX_CROSS, Pound Sterling vs Yen
GBPNZD,2.23556,0.0012,0,0,0.0001,0,0,unknown,1000,0,GBPNZD,100,100000,GBP,NZD, GB, FX_CROSS, Pound Sterling vs New Zealand Dollar
HKDJPY,19.91159,0.00254,0,0,0.0001,0,0,unknown,1000,0,HKDJPY,10,100000,HKD,JPY, HK, FX_CROSS, Hong Kong Dollar vs Yen
NZDCAD,0.81198,0.00084,0,0,0.0001,0,0,unknown,1000,0,NZDCAD,100,100000,NZD,CAD, NZ, FX_CROSS, New Zealand Dollar vs Canadian Dollar
NZDCHF,0.50647,0.00047,0,0,0.0001,0,0,unknown,1000,0,NZDCHF,100,100000,NZD,CHF, NZ, FX_CROSS, New Zealand Dollar vs Swiss Franc
NZDJPY,87.016,0.064,0,0,0.01,0,0,unknown,1000,0,NZDJPY,100,100000,NZD,JPY, NZ, FX_CROSS, New Zealand Dollar vs Yen
SGDJPY,113.463,0.211,0,0,0.01,0,0,unknown,1000,0,SGDJPY,100,100000,SGD,JPY, SG, FX_CROSS, Singapore Dollar vs Yen
USDCNH,7.3239,0.00238,0,0,0.0001,0,0,unknown,1000,0,USDCNH,10,100000,USD,CNH, US, FX_CROSS, US Dollar vs Chinese Yuan
USDCZK,24.2562,0.029,0,0,0.001,0,0,unknown,1000,0,USDCZK,10,100000,USD,CZK, US, FX_CROSS, US Dollar vs Czech Koruna
USDDKK,7.20874,0.00118,0,0,0.0001,0,0,unknown,1000,0,USDDKK,10,100000,USD,DKK, US, FX_CROSS, US Dollar vs Danish Krone
USDHKD,7.77012,0.00057,0,0,0.0001,0,0,unknown,1000,0,USDHKD,10,100000,USD,HKD, US, FX_CROSS, US Dollar vs Hong Kong Dollar
USDHUF,398.801,0.148,0,0,0.01,0,0,unknown,1000,0,USDHUF,10,100000,USD,HUF, US, FX_CROSS, US Dollar vs Hungarian Forint
USDILS,3.61204,0.00825,0,0,0.0001,0,0,unknown,1000,0,USDILS,10,100000,USD,ILS, US, FX_CROSS, US Dollar vs Israeli Shekel
USDMXN,20.35984,0.01798,0,0,0.0001,0,0,unknown,1000,0,USDMXN,100,100000,USD,MXN, US, FX_CROSS, US Dollar vs Mexican Peso
USDNOK,11.3824,0.01202,0,0,0.0001,0,0,unknown,1000,0,USDNOK,100,100000,USD,NOK, US, FX_CROSS, US Dollar vs Norwegian Krone
USDPLN,4.10953,0.01836,0,0,0.0001,0,0,unknown,1000,0,USDPLN,30,100000,USD,PLN, US, FX_CROSS, US Dollar vs Zloty
USDRON,4.8002,0.00876,0,0,0.0001,0,0,unknown,1000,0,USDRON,10,100000,USD,RON, RO, FX_CROSS, US Dollar vs Romanian Leu
USDSEK,11.12199,0.01635,0,0,0.0001,0,0,unknown,1000,0,USDSEK,100,100000,USD,SEK, US, FX_CROSS, US Dollar vs Swedish Krona
USDSGD,1.36297,0.00048,0,0,0.0001,0,0,unknown,1000,0,USDSGD,100,100000,USD,SGD, US, FX_CROSS, US Dollar vs Singapore Dollar
USDTHB,34.2044,0.0831,0,0,0.001,0,0,unknown,1000,0,USDTHB,10,100000,USD,THB, TH, FX_CROSS, US Dollar vs Thai Baht
USDTRY,35.01698,0.03789,0,0,0.0001,0,0,unknown,1000,0,USDTRY,10,100000,USD,TRY, US, FX_CROSS, US Dollar vs Turkish Lira
USDZAR,18.31785,0.04171,0,0,0.0001,0,0,unknown,1000,0,USDZAR,100,100000,USD,ZAR, US, FX_CROSS, US Dollar vs Rand
ZARJPY,8.427,0.009,0,0,0.01,0,0,unknown,1000,0,ZARJPY,10,100000,ZAR,JPY, ZA, FX_CROSS, Rand vs Yen
TRYJPY,4.397,0.024,0,0,0.01,0,0,unknown,1000,0,TRYJPY,10,100000,TRY,JPY, TR, FX_CROSS, Turkish Lira vs Yen
AUDUSD,0.62162,0.00028,0,0,0.0001,0,0,unknown,1000,0,AUDUSD,100,100000,AUD,USD, AU, FX_MAJOR, Australian Dollar vs US Dollar
EURUSD,1.04904,0.0002,0,0,0.0001,0,0,unknown,1000,0,EURUSD,100,100000,EUR,USD, DE, FX_MAJOR, Euro vs US Dollar
GBPUSD,1.25725,0.00029,0,0,0.0001,0,0,unknown,1000,0,GBPUSD,100,100000,GBP,USD, GB, FX_MAJOR, Pound Sterling vs US Dollar
NZDUSD,0.56224,0.00023,0,0,0.0001,0,0,unknown,1000,0,NZDUSD,100,100000,NZD,USD, NZ, FX_MAJOR, New Zealand Dollar vs US Dollar
USDCAD,1.44459,0.00033,0,0,0.0001,0,0,unknown,1000,0,USDCAD,100,100000,USD,CAD, US, FX_MAJOR, US Dollar vs Canadian Dollar
USDCHF,0.90094,0.00029,0,0,0.0001,0,0,unknown,1000,0,USDCHF,100,100000,USD,CHF, US, FX_MAJOR, US Dollar vs Swiss Franc
USDJPY,154.815,0.02,0,0,0.01,0,0,unknown,1000,0,USDJPY,100,100000,USD,JPY, US, FX_MAJOR, US Dollar vs Yen
XAGUSD,29.329,0.074,0,0,0.01,0,0,unknown,50,0,XAGUSD,30,1,XAG,USD, US, FX_METAL, Silver vs US Dollar
XAUUSD,2584.574,0.981,0,0,0.01,0,0,unknown,1,0,XAUUSD,50,1,XAU,USD, US, FX_METAL, Gold vs US Dollar
DEU.IDX_EUR,20003.177,7.424,0,0,0.01,0,0,unknown,0.1,0,DEUIDXEUR,50,1,DEU.IDX,EUR, DE, IDX_CASH, Germany 40 Index
FRA.IDX_EUR,7283.537,1.023,0,0,0.01,0,0,unknown,1,0,FRAIDXEUR,50,1,FRA.IDX,EUR, FR, IDX_CASH, France 40 Index
CHE.IDX_CHF,11491.517,4.704,0,0,0.01,0,0,unknown,1,0,CHEIDXCHF,50,1,CHE.IDX,CHF, CH, IDX_CASH, Switzerland 20 Index
GBR.IDX_GBP,8097.11,6.183,0,0,0.01,0,0,unknown,1,0,GBRIDXGBP,50,1,GBR.IDX,GBP, GB, IDX_CASH, FTSE 100 Index
JPN.IDX_JPY,38370.417,7.166,0,0,0.01,0,0,unknown,1,0,JPNIDXJPY,50,1,JPN.IDX,JPY, JP, IDX_CASH, Japan 200+ Index
USA30.IDX_USD,42287.787,2.438,0,0,0.01,0,0,unknown,0.1,0,USA30IDXUSD,50,1,USA30.IDX,USD, US, IDX_CASH, US 30 Index
USATECH.IDX_USD,21137.175,1.482,0,0,0.01,0,0,unknown,1,0,USATECHIDXUSD,50,1,USATECH.IDX,USD, US, IDX_CASH, US 100 Tech Index
USA500.IDX_USD,5858.814,0.569,0,0,0.01,0,0,unknown,1,0,USA500IDXUSD,50,1,USA500.IDX,USD, US, IDX_CASH, US 500 Index
AUS.IDX_AUD,8214.657,6.344,0,0,0.01,0,0,unknown,1,0,AUSIDXAUD,50,1,AUS.IDX,AUD, AU, IDX_CASH, Australia 200 Index
EUS.IDX_EUR,4886.078,2.966,0,0,0.01,0,0,unknown,1,0,EUSIDXEUR,50,1,EUS.IDX,EUR, DE, IDX_CASH, EU Stocks 50 Index
NLD.IDX_EUR,880.911,0.706,0,0,0.01,0,0,unknown,20,0,NLDIDXEUR,50,1,NLD.IDX,EUR, NL, IDX_CASH, Netherlands 25 Index
ITA.IDX_EUR,33903.569,12.792,0,0,0.01,0,0,unknown,0.1,0,ITAIDXEUR,20,1,ITA.IDX,EUR, IT, IDX_CASH, Italy 40 Index
ESP.IDX_EUR,11622.792,7,0,0,0.01,0,0,unknown,1,0,ESPIDXEUR,50,1,ESP.IDX,EUR, ES, IDX_CASH, Spain 35 Index
HKG.IDX_HKD,19794.564,5.819,0,0,0.01,0,0,unknown,0.1,0,HKGIDXHKD,10,1,HKG.IDX,HKD, HK, IDX_CASH, Hong Kong Index
VOL.IDX_USD,20.02,0.21,0,0,0.1,0,0,unknown,10,0,VOLIDXUSD,10,1,VOL.IDX,USD, US, IDX_CASH, Volatility Index
DOLLAR.IDX_USD,107.95,0.039,0,0,0.01,0,0,unknown,100,0,DOLLARIDXUSD,50,1,DOLLAR.IDX,USD, US, IDX_CASH, US Dollar Index
PLN.IDX_PLN,2222.632,1.725,0,0,0.01,0,0,unknown,1,0,PLNIDXPLN,50,1,PLN.IDX,PLN, PL, IDX_CASH, Poland 20 Index
