sep=,
Name,Price,Spread,RollLong,RollShort,PIP,PIPCost,MarginCost,Market,Multiplier,Commission,Symbol,Leverage,Lotsize,Base,Quote,Country,Group,Description
GSK.GB,13.6250,0.00905,-7.20000,1.70000,0.0010,0.00119941,1.64,UTC:08:01-16:28,1.00000000,0.10,GSK.GB,10,1.00,GSK.GB,GBP,GB,,GlaxoSmithKline
GLEN.GB,3.7780,0.00268,-7.20000,1.70000,0.0010,0.00119941,0.46,UTC:08:01-16:28,1.00000000,0.10,GLEN.GB,10,1.00,GLEN.GB,GBP,GB,,Glencore
HLMA.GB,25.3100,0.03120,-7.20000,1.70000,0.0010,0.00119941,6.07,UTC:08:01-16:28,1.00000000,0.10,HLMA.GB,5,1.00,HLMA.GB,GBP,GB,,Halma
HSBA.GB,6.9770,0.00271,-7.20000,1.70000,0.0010,0.00119941,0.84,UTC:08:01-16:28,1.00000000,0.10,HSBA.GB,10,1.00,HSBA.GB,GBP,GB,,HSBC
HIK.GB,18.1100,0.09920,-7.20000,1.70000,0.0010,0.00119943,4.39,UTC:08:01-16:28,1.00000000,0.10,HIK.GB,5,1.00,HIK.GB,GBP,GB,,Hikma Pharma
IMB.GB,23.3100,0.01840,-7.20000,1.70000,0.0010,0.00119943,2.80,UTC:08:01-16:28,1.00000000,0.10,IMB.GB,10,1.00,IMB.GB,GBP,GB,,Imperial Brands
INF.GB,8.3120,0.00482,-7.20000,1.70000,0.0010,0.00119943,2.00,UTC:08:01-16:28,1.00000000,0.10,INF.GB,5,1.00,INF.GB,GBP,GB,,Informa PLC
IHG.GB,93.3800,0.05880,-7.20000,1.70000,0.0010,0.00119949,22.44,UTC:08:01-16:28,1.00000000,0.10,IHG.GB,5,1.00,IHG.GB,GBP,GB,,Intercontinental Hotels
IAG.GB,2.3490,0.00224,-7.20000,1.70000,0.0010,0.00119947,0.57,UTC:08:01-16:28,1.00000000,0.10,IAG.GB,5,1.00,IAG.GB,GBP,GB,,International Consolidated Airlines
ITRK.GB,44.4800,0.05680,-7.20000,1.70000,0.0010,0.00119949,5.39,UTC:08:01-16:28,1.00000000,0.10,ITRK.GB,10,1.00,ITRK.GB,GBP,GB,,Intertek Group
ITV.GB,0.6195,0.00101,-7.20000,1.70000,0.0010,0.00119952,0.15,UTC:08:01-16:28,1.00000000,0.10,ITV.GB,5,1.00,ITV.GB,GBP,GB,,ITV
JD.GB,1.1790,0.00100,-7.20000,1.70000,0.0010,0.00119952,0.29,UTC:08:01-16:28,1.00000000,0.10,JD.GB,5,1.00,JD.GB,GBP,GB,,JS Sports Fashion
JMAT.GB,14.8800,0.02930,-7.20000,1.70000,0.0010,0.00119952,1.80,UTC:08:01-16:28,1.00000000,0.10,JMAT.GB,10,1.00,JMAT.GB,GBP,GB,,Johnson Matthey
LAND.GB,5.7400,0.01000,-7.20000,1.70000,0.0010,0.00119950,1.40,UTC:08:01-16:28,1.00000000,0.10,LAND.GB,5,1.00,LAND.GB,GBP,GB,,Land Securities
LGEN.GB,2.1550,0.00191,-7.20000,1.70000,0.0010,0.00119952,0.26,UTC:08:01-16:28,1.00000000,0.10,LGEN.GB,10,1.00,LGEN.GB,GBP,GB,,Legal & General
LLOY.GB,0.5480,0.00020,-7.20000,1.70000,0.0010,0.00119952,0.07,UTC:08:01-16:28,1.00000000,0.10,LLOY.GB,10,1.00,LLOY.GB,GBP,GB,,Lloyds Banking
LSEG.GB,105.7500,0.05500,-7.20000,2.20000,0.0010,0.00119952,25.44,UTC:08:01-16:28,1.00000000,0.10,LSEG.GB,5,1.00,LSEG.GB,GBP,GB,,London Stock Exchange
MNG.GB,1.9355,0.00285,-7.20000,2.20000,0.0010,0.00119950,0.47,UTC:08:01-16:28,1.00000000,0.10,MNG.GB,5,1.00,MNG.GB,GBP,GB,,M&G
MRO.GB,5.0900,0.00400,-7.20000,1.70000,0.0010,0.00119950,1.24,UTC:08:01-16:28,1.00000000,0.10,MRO.GB,5,1.00,MRO.GB,GBP,GB,,Melrose Industries
MNDI.GB,11.5750,0.01000,-7.20000,1.70000,0.0010,0.00119950,1.40,UTC:08:01-16:28,1.00000000,0.10,MNDI.GB,10,1.00,MNDI.GB,GBP,GB,,Mondi
NG.GB,9.6560,0.00396,-7.20000,1.70000,0.0010,0.00119949,1.16,UTC:08:01-16:28,1.00000000,0.10,NG.GB,10,1.00,NG.GB,GBP,GB,,National Grid
NXT.GB,96.9200,0.08940,-7.20000,1.70000,0.0010,0.00119949,11.74,UTC:08:01-16:28,1.00000000,0.10,NXT.GB,10,1.00,NXT.GB,GBP,GB,,Next
OCDO.GB,3.2580,0.00954,-7.20000,1.70000,0.0010,0.00119944,0.80,UTC:08:01-16:28,1.00000000,0.10,OCDO.GB,5,1.00,OCDO.GB,GBP,GB,,Ocado Group
PSON.GB,12.0000,0.01000,-7.20000,1.70000,0.0010,0.00119944,2.88,UTC:08:01-16:28,1.00000000,0.10,PSON.GB,5,1.00,PSON.GB,GBP,GB,,Pearson
PNN.GB,5.2150,0.01505,-7.20000,1.70000,0.0010,0.00119944,1.26,UTC:08:01-16:28,1.00000000,0.10,PNN.GB,5,1.00,PNN.GB,GBP,GB,,Pennon Group
PSN.GB,12.5100,0.02035,-7.20000,1.70000,0.0010,0.00119944,1.52,UTC:08:01-16:28,1.00000000,0.10,PSN.GB,10,1.00,PSN.GB,GBP,GB,,Persimmon
PHNX.GB,4.8560,0.00658,-7.20000,1.70000,0.0010,0.00119947,1.17,UTC:08:01-16:28,1.00000000,0.10,PHNX.GB,5,1.00,PHNX.GB,GBP,GB,,Phoenix Group Holdings
PRU.GB,5.9820,0.00434,-7.20000,1.70000,0.0010,0.00119947,0.73,UTC:08:01-16:28,1.00000000,0.10,PRU.GB,10,1.00,PRU.GB,GBP,GB,,Prudential
RKT.GB,47.4900,0.02610,-7.20000,2.20000,0.0010,0.00119947,5.71,UTC:08:01-16:28,1.00000000,0.10,RKT.GB,10,1.00,RKT.GB,GBP,GB,,Reckitt Benckiser
REL.GB,36.0300,0.04140,-7.20000,1.70000,0.0010,0.00119947,4.34,UTC:08:01-16:28,1.00000000,0.10,REL.GB,10,1.00,REL.GB,GBP,GB,,RELX PLC
RTO.GB,3.9720,0.00826,-7.20000,1.70000,0.0010,0.00119947,1.45,UTC:08:01-16:28,1.00000000,0.10,RTO.GB,3,1.00,RTO.GB,GBP,GB,,Rentokil Initial
RIO.GB,47.6050,0.05845,-7.20000,1.70000,0.0010,0.00119944,5.77,UTC:08:01-16:28,1.00000000,0.10,RIO.GB,10,1.00,RIO.GB,GBP,GB,,Rio Tinto PLC
RMV.GB,5.8900,0.00672,-7.20000,1.70000,0.0010,0.00119943,1.43,UTC:08:01-16:28,1.00000000,0.10,RMV.GB,5,1.00,RMV.GB,GBP,GB,,Rightmove
RR.GB,5.5820,0.00306,-7.20000,1.70000,0.0010,0.00119943,0.67,UTC:08:01-16:28,1.00000000,0.10,RR.GB,10,1.00,RR.GB,GBP,GB,,Rolls-Royce
NWG.GB,3.8900,0.00196,-7.20000,2.20000,0.0010,0.00119944,0.93,UTC:08:01-16:28,1.00000000,0.10,NWG.GB,5,1.00,NWG.GB,GBP,GB,,Natwest Group
SGE.GB,10.4550,0.01000,-7.20000,1.70000,0.0010,0.00119943,2.51,UTC:08:01-16:28,1.00000000,0.10,SGE.GB,5,1.00,SGE.GB,GBP,GB,,Sage Group
SBRY.GB,2.4200,0.00276,-7.20000,1.70000,0.0010,0.00119944,0.29,UTC:08:01-16:28,1.00000000,0.10,SBRY.GB,10,1.00,SBRY.GB,GBP,GB,,J Sainsbury
SDR.GB,3.0180,0.00552,-7.20000,1.70000,0.0010,0.00119944,0.37,UTC:08:01-16:28,1.00000000,0.10,SDR.GB,10,1.00,SDR.GB,GBP,GB,,Schroders
SMT.GB,9.2580,0.02600,-7.20000,2.20000,0.0010,0.00119944,1.11,UTC:08:01-16:28,1.00000000,0.10,SMT.GB,10,1.00,SMT.GB,GBP,GB,,Scottish Mortgage IT
SGRO.GB,7.6120,0.00600,-7.20000,1.70000,0.0010,0.00119944,1.84,UTC:08:01-16:28,1.00000000,0.10,SGRO.GB,5,1.00,SGRO.GB,GBP,GB,,SEGRO
SVT.GB,25.8200,0.07860,-7.20000,1.70000,0.0010,0.00119939,3.12,UTC:08:01-16:28,1.00000000,0.10,SVT.GB,10,1.00,SVT.GB,GBP,GB,,Severn Trent
SN.GB,9.4900,0.03600,-7.20000,1.70000,0.0010,0.00119939,1.14,UTC:08:01-16:28,1.00000000,0.10,SN.GB,10,1.00,SN.GB,GBP,GB,,Smith & Nephew
SMDS.GB,5.5600,0.01000,-7.20000,1.70000,0.0010,0.00119939,2.02,UTC:08:01-16:28,1.00000000,0.10,SMDS.GB,3,1.00,SMDS.GB,GBP,GB,,DS Smith
SKG.GB,36.3200,0.02000,-7.20000,2.20000,0.0010,0.00119930,8.72,UTC:08:01-16:28,1.00000000,0.10,SKG.GB,5,1.00,SKG.GB,GBP,GB,,Smurfit Kappa Group
SPX.GB,64.5000,0.13850,-7.20000,1.70000,0.0010,0.00119933,15.55,UTC:08:01-16:28,1.00000000,0.10,SPX.GB,5,1.00,SPX.GB,GBP,GB,,Spirax Sarco
SSE.GB,16.8850,0.01670,-7.20000,1.70000,0.0010,0.00119936,2.05,UTC:08:01-16:28,1.00000000,0.10,SSE.GB,10,1.00,SSE.GB,GBP,GB,,Scottish Southern Energy
STAN.GB,9.4020,0.00850,-7.20000,1.70000,0.0010,0.00119931,1.12,UTC:08:01-16:28,1.00000000,0.10,STAN.GB,10,1.00,STAN.GB,GBP,GB,,Standard Chartered
STJ.GB,8.0800,0.01475,-7.20000,1.70000,0.0010,0.00119930,1.96,UTC:08:01-16:28,1.00000000,0.10,STJ.GB,5,1.00,STJ.GB,GBP,GB,,St James's Place
TW.GB,1.3195,0.00146,-7.20000,1.70000,0.0010,0.00119930,0.32,UTC:08:01-16:28,1.00000000,0.10,TW.GB,5,1.00,TW.GB,GBP,GB,,Taylor Wimpey
TSCO.GB,3.3950,0.00102,-7.20000,1.70000,0.0010,0.00119930,0.41,UTC:08:01-16:28,1.00000000,0.10,TSCO.GB,10,1.00,TSCO.GB,GBP,GB,,Tesco
ULVR.GB,45.0800,0.01570,-7.20000,1.70000,0.0010,0.00119933,5.42,UTC:08:01-16:28,1.00000000,0.10,ULVR.GB,10,1.00,ULVR.GB,GBP,GB,,Unilever PLC
UU.GB,10.4500,0.01500,-7.20000,1.70000,0.0010,0.00119933,1.26,UTC:08:01-16:28,1.00000000,0.10,UU.GB,10,1.00,UU.GB,GBP,GB,,United Utilities
VOD.GB,0.6774,0.00040,-7.20000,1.70000,0.0010,0.00119933,0.08,UTC:08:01-16:28,1.00000000,0.10,VOD.GB,10,1.00,VOD.GB,GBP,GB,,Vodafone
WTB.GB,29.7100,0.02420,-7.20000,1.70000,0.0010,0.00119931,3.58,UTC:08:01-16:28,1.00000000,0.10,WTB.GB,10,1.00,WTB.GB,GBP,GB,,Whitbread
WPP.GB,8.2220,0.00552,-7.20000,1.70000,0.0010,0.00119929,1.00,UTC:08:01-16:28,1.00000000,0.10,WPP.GB,10,1.00,WPP.GB,GBP,GB,,WPP
AGR.GB,0.3804,0.00473,-7.20000,1.70000,0.0010,0.00119929,0.09,UTC:08:01-16:28,1.00000000,0.10,AGR.GB,5,1.00,AGR.GB,GBP,GB,,Assura PLC
AJB.GB,4.4700,0.01000,-7.20000,1.70000,0.0010,0.00119929,1.09,UTC:08:01-16:28,1.00000000,0.10,AJB.GB,5,1.00,AJB.GB,GBP,GB,,AJ Bell PLC
ASHM.GB,1.7140,0.00608,-7.20000,1.70000,0.0010,0.00119929,0.42,UTC:08:01-16:28,1.00000000,0.10,ASHM.GB,5,1.00,ASHM.GB,GBP,GB,,Ashmore Group PLC
BBY.GB,4.3280,0.00800,-7.20000,1.70000,0.0010,0.00119930,1.04,UTC:08:01-16:28,1.00000000,0.10,BBY.GB,5,1.00,BBY.GB,GBP,GB,,Balfour Beatty PLC
BEZ.GB,7.3900,0.00765,-7.20000,1.70000,0.0010,0.00119933,0.90,UTC:08:01-16:28,1.00000000,0.10,BEZ.GB,10,1.00,BEZ.GB,GBP,GB,,Beazley PLC
BVIC.GB,12.8700,0.01000,-7.20000,1.70000,0.0010,0.00119936,4.64,UTC:08:01-16:28,1.00000000,0.10,BVIC.GB,3,1.00,BVIC.GB,GBP,GB,,Britvic PLC
BWY.GB,25.2400,0.10000,-7.20000,1.70000,0.0010,0.00119931,6.16,UTC:08:01-16:28,1.00000000,0.10,BWY.GB,5,1.00,BWY.GB,GBP,GB,,Bellway PLC
BYG.GB,11.6000,0.06000,-7.20000,1.70000,0.0010,0.00119931,2.84,UTC:08:01-16:28,1.00000000,0.10,BYG.GB,5,1.00,BYG.GB,GBP,GB,,Big Yellow Group PLC
CCC.GB,21.9200,0.04000,-7.20000,1.70000,0.0010,0.00119931,5.29,UTC:08:01-16:28,1.00000000,0.10,CCC.GB,5,1.00,CCC.GB,GBP,GB,,Computacenter PLC
SEQI.GB,0.7380,0.02900,-7.20000,2.20000,0.0010,0.00119929,0.09,UTC:08:01-16:28,1.00000000,0.10,SEQI.GB,10,1.00,SEQI.GB,GBP,GB,,Sequoia Economic Infrastructure Income Fund Limited
CTEC.GB,2.6380,0.00400,-7.20000,1.70000,0.0010,0.00119927,0.64,UTC:08:01-16:28,1.00000000,0.10,CTEC.GB,5,1.00,CTEC.GB,GBP,GB,,Convatec Group PLC
CWK.GB,50.3000,0.20000,-7.20000,1.70000,0.0010,0.00119929,12.27,UTC:08:01-16:28,1.00000000,0.10,CWK.GB,5,1.00,CWK.GB,GBP,GB,,Cranswick PLC
TEM.GB,1.6460,0.01672,-7.20000,2.20000,0.0010,0.00119929,0.20,UTC:08:01-16:28,1.00000000,0.10,TEM.GB,10,1.00,TEM.GB,GBP,GB,,Templeton Emerging Markets Investment Trust PLC
DLN.GB,20.7400,0.08000,-7.20000,1.70000,0.0010,0.00119920,5.07,UTC:08:01-16:28,1.00000000,0.10,DLN.GB,5,1.00,DLN.GB,GBP,GB,,Derwent London PLC
DNLM.GB,10.8600,0.11000,-7.20000,1.70000,0.0010,0.00119923,2.70,UTC:08:01-16:28,1.00000000,0.10,DNLM.GB,5,1.00,DNLM.GB,GBP,GB,,Dunelm Group PLC
TRIG.GB,0.9320,0.00400,-7.20000,2.20000,0.0010,0.00119924,0.11,UTC:08:01-16:28,1.00000000,0.10,TRIG.GB,10,1.00,TRIG.GB,GBP,GB,,The Renewables Infrastructure Group Limited
HVPE.GB,21.0500,2.75000,-7.20000,2.20000,0.0010,0.00119924,2.86,UTC:08:01-16:28,1.00000000,0.10,HVPE.GB,10,1.00,HVPE.GB,GBP,GB,,HarbourVest Global Private Equity Limited
DPLM.GB,45.5200,0.04440,-7.20000,1.70000,0.0010,0.00119924,10.96,UTC:08:01-16:28,1.00000000,0.10,DPLM.GB,5,1.00,DPLM.GB,GBP,GB,,Diploma PLC
MRC.GB,2.3400,0.01000,-7.20000,2.20000,0.0010,0.00119926,0.28,UTC:08:01-16:28,1.00000000,0.10,MRC.GB,10,1.00,MRC.GB,GBP,GB,,The Mercantile Investment Trust PLC
FCSS.GB,2.1450,0.02725,-7.20000,2.20000,0.0010,0.00119924,0.26,UTC:08:01-16:28,1.00000000,0.10,FCSS.GB,10,1.00,FCSS.GB,GBP,GB,,Fidelity China Special Situations PLC
FRAS.GB,7.3350,0.01000,-7.20000,1.70000,0.0010,0.00119924,1.78,UTC:08:01-16:28,1.00000000,0.10,FRAS.GB,5,1.00,FRAS.GB,GBP,GB,,Frasers Group PLC
FUTR.GB,8.7500,0.11900,-7.20000,1.70000,0.0010,0.00119924,3.24,UTC:08:01-16:28,1.00000000,0.10,FUTR.GB,3,1.00,FUTR.GB,GBP,GB,,Future PLC
FXPO.GB,0.8200,0.01400,-7.20000,-1.80000,0.0010,0.00119924,0.30,UTC:08:01-16:28,1.00000000,0.10,FXPO.GB,3,1.00,FXPO.GB,GBP,GB,,Ferrexpo PLC
BAB.GB,5.1200,0.04000,-7.20000,1.70000,0.0010,0.00119926,1.28,UTC:08:01-16:28,1.00000000,0.10,BAB.GB,5,1.00,BAB.GB,GBP,GB,,Babcock International Group PLC
GFTU.GB,9.4290,0.13464,-7.20000,1.70000,0.0010,0.00119926,2.32,UTC:08:01-16:28,1.00000000,0.10,GFTU.GB,5,1.00,GFTU.GB,GBP,GB,,Grafton Group PLC
GNS.GB,17.7400,0.20000,-7.20000,1.70000,0.0010,0.00119926,4.34,UTC:08:01-16:28,1.00000000,0.10,GNS.GB,5,1.00,GNS.GB,GBP,GB,,Genus PLC
GRG.GB,26.0400,0.10000,-7.20000,1.70000,0.0010,0.00119926,6.30,UTC:08:01-16:28,1.00000000,0.10,GRG.GB,5,1.00,GRG.GB,GBP,GB,,Greggs PLC
GRI.GB,2.2050,0.01500,-7.20000,1.70000,0.0010,0.00119926,0.54,UTC:08:01-16:28,1.00000000,0.10,GRI.GB,5,1.00,GRI.GB,GBP,GB,,Grainger PLC
HAS.GB,0.7645,0.00700,-7.20000,1.70000,0.0010,0.00119929,0.19,UTC:08:01-16:28,1.00000000,0.10,HAS.GB,5,1.00,HAS.GB,GBP,GB,,Hays PLC
MNKS.GB,12.4400,0.12000,-7.20000,2.20000,0.0010,0.00119931,1.51,UTC:08:01-16:28,1.00000000,0.10,MNKS.GB,10,1.00,MNKS.GB,GBP,GB,,The Monks Investment Trust PLC
WWH.GB,3.4350,0.01500,-7.20000,2.20000,0.0010,0.00119931,0.42,UTC:08:01-16:28,1.00000000,0.10,WWH.GB,10,1.00,WWH.GB,GBP,GB,,Worldwide Healthcare Trust PLC
INCH.GB,7.4600,0.00500,-7.20000,1.70000,0.0010,0.00119931,1.80,UTC:08:01-16:28,1.00000000,0.10,INCH.GB,5,1.00,INCH.GB,GBP,GB,,Inchcape PLC
IWG.GB,1.6850,0.01100,-7.20000,1.70000,0.0010,0.00119933,0.41,UTC:08:01-16:28,1.00000000,0.10,IWG.GB,5,1.00,IWG.GB,GBP,GB,,IWG PLC
JDW.GB,6.1250,0.06000,-7.20000,1.70000,0.0010,0.00119931,1.48,UTC:08:01-16:28,1.00000000,0.10,JDW.GB,5,1.00,JDW.GB,GBP,GB,,J D Wetherspoon PLC
KNOS.GB,8.8600,0.02000,-7.20000,1.70000,0.0010,0.00119931,2.14,UTC:08:01-16:28,1.00000000,0.10,KNOS.GB,5,1.00,KNOS.GB,GBP,GB,,Kainos Group PLC
MONY.GB,1.8620,0.01433,-7.20000,1.70000,0.0010,0.00119931,0.45,UTC:08:01-16:28,1.00000000,0.10,MONY.GB,5,1.00,MONY.GB,GBP,GB,,Moneysupermarket.com Group PLC
SSON.GB,14.4000,0.24000,-7.20000,2.20000,0.0010,0.00119931,2.68,UTC:08:01-16:28,1.00000000,0.10,SSON.GB,6,1.00,SSON.GB,GBP,GB,,Smithson Investment Trust PLC
FGT.GB,8.4100,0.06000,-7.20000,2.20000,0.0010,0.00119931,1.02,UTC:08:01-16:28,1.00000000,0.10,FGT.GB,10,1.00,FGT.GB,GBP,GB,,Finsbury Growth & Income Trust PLC
MKS.GB,3.6830,0.00200,-7.20000,1.70000,0.0010,0.00119931,0.44,UTC:08:01-16:28,1.00000000,0.10,MKS.GB,10,1.00,MKS.GB,GBP,GB,,Marks and Spencer Group PLC
MCG.GB,0.7805,0.01450,-7.20000,1.70000,0.0010,0.00119933,0.29,UTC:08:01-16:28,1.00000000,0.10,MCG.GB,3,1.00,MCG.GB,GBP,GB,,Mobico Group
QLT.GB,1.4310,0.00271,-7.20000,-2.80000,0.0010,0.00119933,0.35,UTC:08:01-16:28,1.00000000,0.10,QLT.GB,5,1.00,QLT.GB,GBP,GB,,Quilter PLC
QQ.GB,4.6060,0.00400,-7.20000,1.70000,0.0010,0.00119930,1.11,UTC:08:01-16:28,1.00000000,0.10,QQ.GB,5,1.00,QQ.GB,GBP,GB,,QinetiQ Group PLC
LMP.GB,1.8630,0.00600,-7.20000,1.70000,0.0010,0.00119931,0.23,UTC:08:01-16:28,1.00000000,0.10,LMP.GB,10,1.00,LMP.GB,GBP,GB,,LondonMetric Property PLC
ROR.GB,3.1440,0.00638,-7.20000,1.70000,0.0010,0.00119931,0.76,UTC:08:01-16:28,1.00000000,0.10,ROR.GB,5,1.00,ROR.GB,GBP,GB,,Rotork PLC
SCT.GB,16.3500,0.04000,-7.20000,1.70000,0.0010,0.00119930,3.97,UTC:08:01-16:28,1.00000000,0.10,SCT.GB,5,1.00,SCT.GB,GBP,GB,,Softcat PLC
GAW.GB,117.9000,0.50000,-7.20000,1.70000,0.0010,0.00119930,28.75,UTC:08:01-16:28,1.00000000,0.10,GAW.GB,5,1.00,GAW.GB,GBP,GB,,Games Workshop Group PLC
SMWH.GB,12.8900,0.02000,-7.20000,1.70000,0.0010,0.00119930,3.14,UTC:08:01-16:28,1.00000000,0.10,SMWH.GB,5,1.00,SMWH.GB,GBP,GB,,WH Smith PLC
HWDN.GB,8.1450,0.00890,-7.20000,1.70000,0.0010,0.00119929,1.98,UTC:08:01-16:28,1.00000000,0.10,HWDN.GB,5,1.00,HWDN.GB,GBP,GB,,Howden Joinery Group PLC
SXS.GB,25.5400,0.11160,-7.20000,1.70000,0.0010,0.00119927,6.16,UTC:08:01-16:28,1.00000000,0.10,SXS.GB,5,1.00,SXS.GB,GBP,GB,,Spectris PLC
TATE.GB,7.6600,0.01000,-7.20000,1.70000,0.0010,0.00119929,0.93,UTC:08:01-16:28,1.00000000,0.10,TATE.GB,10,1.00,TATE.GB,GBP,GB,,Tate & Lyle PLC
TCAP.GB,2.5300,0.00500,-7.20000,1.70000,0.0010,0.00119929,0.61,UTC:08:01-16:28,1.00000000,0.10,TCAP.GB,5,1.00,TCAP.GB,GBP,GB,,TP ICAP Group plc
RCP.GB,18.8600,0.16000,-7.20000,2.20000,0.0010,0.00119929,2.29,UTC:08:01-16:28,1.00000000,0.10,RCP.GB,10,1.00,RCP.GB,GBP,GB,,RIT Capital Partners PLC
TPK.GB,7.9700,0.01030,-7.20000,1.70000,0.0010,0.00119927,1.94,UTC:08:01-16:28,1.00000000,0.10,TPK.GB,5,1.00,TPK.GB,GBP,GB,,Travis Perkins PLC
PETS.GB,2.7900,0.01854,-7.20000,1.70000,0.0010,0.00119927,0.68,UTC:08:01-16:28,1.00000000,0.10,PETS.GB,5,1.00,PETS.GB,GBP,GB,,Pets at Home Group PLC
SAFE.GB,7.7050,0.04500,-7.20000,1.70000,0.0010,0.00119924,1.89,UTC:08:01-16:28,1.00000000,0.10,SAFE.GB,5,1.00,SAFE.GB,GBP,GB,,Safestore Holdings PLC
UTG.GB,8.4350,0.01000,-7.20000,1.70000,0.0010,0.00119927,2.04,UTC:08:01-16:28,1.00000000,0.10,UTG.GB,5,1.00,UTG.GB,GBP,GB,,The Unite Group PLC
VCT.GB,8.3300,0.06030,-7.20000,1.70000,0.0010,0.00119927,2.03,UTC:08:01-16:28,1.00000000,0.10,VCT.GB,5,1.00,VCT.GB,GBP,GB,,Victrex PLC
VTY.GB,7.1000,0.02015,-7.20000,1.70000,0.0010,0.00119927,1.74,UTC:08:01-16:28,1.00000000,0.10,VTY.GB,5,1.00,VTY.GB,GBP,GB,,Vistry Group PLC
WG.GB,0.5665,0.00716,-7.20000,1.70000,0.0010,0.00119926,0.21,UTC:08:01-16:28,1.00000000,0.10,WG.GB,3,1.00,WG.GB,GBP,GB,,John Wood Group PLC
SYNC.GB,1.1280,0.00200,-7.20000,2.20000,0.0010,0.00119926,0.13,UTC:08:01-16:28,1.00000000,0.10,SYNC.GB,10,1.00,SYNC.GB,GBP,GB,,Syncona Limited
IGG.GB,9.1100,0.01000,-7.20000,1.70000,0.0010,0.00119926,2.21,UTC:08:01-16:28,1.00000000,0.10,IGG.GB,5,1.00,IGG.GB,GBP,GB,,IG Group Holdings PLC
UKW.GB,1.3070,0.02035,-7.20000,2.20000,0.0010,0.00119926,0.32,UTC:08:01-16:28,1.00000000,0.10,UKW.GB,5,1.00,UKW.GB,GBP,GB,,Greencoat UK Wind PLC
SRP.GB,1.5640,0.00200,-7.20000,1.70000,0.0010,0.00119926,0.38,UTC:08:01-16:28,1.00000000,0.10,SRP.GB,5,1.00,SRP.GB,GBP,GB,,Serco Group PLC
WIZZ.GB,14.1900,0.02000,-7.20000,1.70000,0.0010,0.00119923,3.42,UTC:08:01-16:28,1.00000000,0.10,WIZZ.GB,5,1.00,WIZZ.GB,GBP,GB,,Wizz Air Holdings PLC
SVS.GB,10.2400,0.06000,-7.20000,1.70000,0.0010,0.00119923,2.51,UTC:08:01-16:28,1.00000000,0.10,SVS.GB,5,1.00,SVS.GB,GBP,GB,,Savills PLC
DRX.GB,6.6300,0.01000,-7.20000,1.70000,0.0010,0.00119924,1.62,UTC:08:01-16:28,1.00000000,0.10,DRX.GB,5,1.00,DRX.GB,GBP,GB,,Drax Group PLC
TIFS.GB,1.6460,0.03200,-7.20000,1.70000,0.0010,0.00119924,0.40,UTC:08:01-16:28,1.00000000,0.10,TIFS.GB,5,1.00,TIFS.GB,GBP,GB,,TI Fluid Systems PLC
FCIT.GB,11.0600,0.10000,-7.20000,2.20000,0.0010,0.00119924,1.34,UTC:08:01-16:28,1.00000000,0.10,FCIT.GB,10,1.00,FCIT.GB,GBP,GB,,F&C Investment Trust PLC
BOY.GB,5.6400,0.01000,-7.20000,1.70000,0.0010,0.00119926,1.36,UTC:08:01-16:28,1.00000000,0.10,BOY.GB,5,1.00,BOY.GB,GBP,GB,,Bodycote PLC
PLUS.GB,23.4600,0.04000,-7.20000,1.70000,0.0010,0.00119924,5.68,UTC:08:01-16:28,1.00000000,0.10,PLUS.GB,5,1.00,PLUS.GB,GBP,GB,,Plus500 Ltd
DOM.GB,3.3820,0.01600,-7.20000,1.70000,0.0010,0.00119921,0.82,UTC:08:01-16:28,1.00000000,0.10,DOM.GB,5,1.00,DOM.GB,GBP,GB,,Domino's Pizza Group PLC
DLG.GB,1.5300,0.00522,-7.20000,1.70000,0.0010,0.00119923,0.37,UTC:08:01-16:28,1.00000000,0.10,DLG.GB,5,1.00,DLG.GB,GBP,GB,,Direct Line Insurance Group PLC
MSLH.GB,3.1900,0.03000,-7.20000,1.70000,0.0010,0.00119921,0.80,UTC:08:01-16:28,1.00000000,0.10,MSLH.GB,5,1.00,MSLH.GB,GBP,GB,,Marshalls PLC
FGP.GB,135.0000,1.00000,-7.20000,1.70000,0.0010,0.00119921,33.24,UTC:08:01-16:28,1.00000000,0.10,FGP.GB,5,1.00,FGP.GB,GBP,GB,,Firstgroup PLC
THG.GB,41.8000,0.38000,-7.20000,0.20000,0.0010,0.00119923,25.61,UTC:08:01-16:28,1.00000000,0.10,THG.GB,2,1.00,THG.GB,GBP,GB,,THG Holdings PLC
SHEL.GB,2517.5000,1.23000,-7.20000,2.20000,0.0010,0.00119923,607.48,UTC:08:01-16:28,1.00000000,0.10,SHEL.GB,5,1.00,SHEL.GB,GBP,GB,,Shell
HLN.GB,354.3000,0.11800,-7.20000,2.20000,0.0010,0.00119924,85.27,UTC:08:01-16:28,1.00000000,0.10,HLN.GB,5,1.00,HLN.GB,GBP,GB,,Haleon
WISE.GB,844.5000,0.50000,-7.20000,2.20000,0.0010,0.00119926,204.25,UTC:08:01-16:28,1.00000000,0.10,WISE.GB,5,1.00,WISE.GB,GBP,GB,,Wise PLC
WEIR.GB,2150.0000,2.00000,-7.20000,2.20000,0.0010,0.00119930,258.97,UTC:08:01-16:28,1.00000000,0.10,WEIR.GB,10,1.00,WEIR.GB,GBP,GB,,The Weir Group
